#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,chunkId,meshingUs,vertexCount
50,613567352,2611,1816
50,1227135096,4469,964
51,1840699710,1235,40
51,1227132988,2742,2344
51,1840697969,2901,1508
51,613564473,3613,2272
51,613565245,5102,1824
51,1227135061,4321,2060
51,613565205,4193,960
51,1227135101,3162,660
52,636,2878,1428
52,613567324,3397,976
52,613564540,3752,1416
52,1840699706,1700,172
52,1840699676,5927,2872
52,613567089,3020,760
52,1227133241,3429,1136
52,1227135772,3781,1464
52,2361,2065,1080
52,1227135857,2135,808
52,1227135760,4730,1716
53,856,2669,1412
53,1227135056,3110,2180
53,613567056,3467,3136
53,1840697968,2333,1152
53,1227135856,2963,1416
53,613564528,3745,1228
53,613565200,7075,712
54,613564541,3681,1060
54,613567061,3609,3060
54,1227133208,4156,2412
54,613567320,4001,2140
54,2416,2778,1124
54,1840699672,3660,1680
54,1227133245,3043,1536
54,860,2060,1896
55,613564529,3610,680
55,1227135100,5751,828
55,613565241,5517,1264
55,1227133212,3970,1660
55,1840699452,2789,616
55,1227135765,3943,1124
55,613567100,4078,1716
55,613565212,5195,1188
55,1227135801,1746,1208
55,2417,2108,1228
55,1840697913,1644,876
55,1227135089,4805,792
56,1227135869,2539,1644
56,601,3375,1192
56,2356,3884,2316
56,1227135321,5350,1044
56,1227132945,2747,1092
56,613565201,5417,868
56,1840697949,4747,2356
56,613564436,4113,1316
56,1227135060,5643,780
56,613565300,2747,1440
56,613567357,2665,1156
57,605,2983,1012
57,633,2942,624
57,613564437,2550,2288
57,2357,4184,700
57,2364,4096,1476
57,1840697948,4255,1552
57,1840699701,4454,2476
57,613564444,2133,364
57,1227135868,1729,12
57,613567353,2609,672
57,1227132949,1345,632
57,1840699697,4219,1484
58,2424,1203,208
58,613567096,2435,1184
58,888,2486,1004
58,1840697912,1430,356
58,613564536,2908,1340
58,1227133240,2677,576
59,613567325,1891,784
59,637,2324,608
59,613567096,3113,1180
59,1227135001,4267,1388
59,613567057,2788,1964
59,1840697941,3238,772
59,1227132981,2072,608
59,613564445,1449,344
59,1227135861,2207,28
59,613564980,3044,1572
59,2365,3011,1384
59,1227135800,1633,1276
59,1227135764,2815,2552
59,1840699669,3148,756
60,857,2197,1240
60,613567321,1790,1344
60,1227133201,2155,476
60,1227135860,1534,548
60,613564500,1781,1240
60,1840699665,4915,1412
60,2420,2391,500
61,1840699665,4401,1380
61,613565213,4149,1288
61,1227135320,4426,1316
61,1227135093,5350,488
61,1840697940,2566,432
61,1227133244,3705,496
61,613564537,3443,780
61,1227135088,5917,796
61,1227135793,2385,656
61,613565208,4680,1616
61,2425,1546,480
61,892,2954,1940
61,613565296,2545,2468
61,613567068,2118,1096
62,1227135805,1726,116
62,613567101,2924,1464
62,613564501,3985,1860
62,613565301,1856,372
62,1227135325,4761,1596
63,861,2135,1136
63,1840699445,1892,2344
63,1840697885,3574,988
63,1227133205,2235,1768
63,2421,2377,496
63,1227135005,6005,1460
63,613564981,3871,636
63,1227149913,1122,216
64,1227132944,1515,840
64,613564432,2551,1428
64,16400,2519,1488
64,613564433,2100,436
64,1840699700,3548,1920
64,4116,3154,856
64,1840697945,3136,1728
64,613570868,4095,1196
64,16401,3097,572
64,16408,2769,1144
64,4112,2580,1408
65,613567097,1627,220
65,1840699441,1812,120
65,889,3289,1528
65,1227135000,3577,1600
65,2428,2648,444
65,4144,3020,832
65,1227135792,3252,2140
65,2648,2259,472
65,613564508,3321,1036
65,1227133233,3236,872
65,613570864,3733,1248
65,1840697884,3593,2460
65,1840697944,3995,1180
65,1840699696,3789,900
65,613564976,4445,988
66,1840697937,2229,756
66,1227135313,2961,920
66,613565209,3085,1952
66,1840699668,3074,504
66,613570836,1466,792
66,16409,2957,1796
66,1227135092,3791,736
67,4148,1825,756
67,613565297,2225,1360
67,1227135324,2754,1340
67,613565268,2349,1980
67,613564988,3035,784
67,1227135033,5867,1100
68,613570832,1190,568
68,1840697936,2113,1044
68,1840697877,1683,1196
68,4368,1662,1080
68,1840699664,3107,844
68,16464,1465,1032
69,613565308,1148,20
69,893,2816,2940
69,2429,2186,988
69,613567069,1928,168
69,613564977,4573,8
