#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,timestampMs,dtMs,cpuRebuildMs,gpuBusyMs,bytesUploaded,uploadBudget,chunksRebuilt,drawCalls,triangles,vramLiveBytes
3085,9168.12,1.4211,0,0,0,0,0,1470,481196,82962088
3086,9169.17,0.9513,0,0,0,0,0,1470,481196,82962088
3087,9170.18,1.0486,0,0,0,0,0,1470,481196,82962088
3088,9171.1,1.01,0,0,0,0,0,1470,481196,82962088
3089,9172.18,0.9215,0,0,0,0,0,1470,481196,82962088
3090,9173.4,1.0835,0,0,0,0,0,1470,481196,82962088
3091,9175.35,1.5218,0,0,0,0,0,1470,481196,82962088
3092,9178.39,2.7844,0,0,0,0,0,1470,481196,82962088
3093,9179.38,1.9029,0,0,0,0,0,1470,481196,82962088
3094,9180.44,0.9911,0,0,0,0,0,1470,481196,82962088
3095,9181.48,1.0551,0,0,0,0,0,1470,481196,82962088
3096,9183.05,1.0401,0,0,0,0,0,1470,481196,82962088
3097,9184.45,1.5682,0,0,0,0,0,1470,481196,82962088
3098,9185.57,1.472,0,0,0,0,0,1470,481196,82962088
3099,9186.7,1.0506,0,0,0,0,0,1470,481196,82962088
3100,9187.62,1.1283,0,0,0,0,0,1470,481196,82962088
3101,9189.23,0.9259,0,0,0,0,0,1470,481196,82962088
3102,9190.27,1.6598,0,0,0,0,0,1470,481196,82962088
3103,9191.3,0.9909,0,0,0,0,0,1470,481196,82962088
3104,9192.35,1.0299,0,0,0,0,0,1470,481196,82962088
3105,9193.47,1.0434,0,0,0,0,0,1470,481196,82962088
3106,9194.67,1.1275,0,0,0,0,0,1470,481196,82962088
3107,9195.78,1.2689,0,0,0,0,0,1470,481196,82962088
3108,9197.03,1.0382,0,0,0,0,0,1470,481196,82962088
3109,9202.33,1.2551,0,0,0,0,0,1470,481196,82962088
3110,9206.54,7.7495,0,0,0,0,0,1470,481196,82962088
3111,9208.75,2.1062,0,0,0,0,0,1470,481196,82962088
3112,9210.08,2.1985,0,0,0,0,0,1470,481196,82962088
3113,9211.93,1.8682,0,0,0,0,0,1470,481196,82962088
3114,9213.89,1.4514,0,0,0,0,0,1470,481196,82962088
3115,9217.23,3.0421,0,0,0,0,0,1470,481196,82962088
3116,9220.18,3.2705,0,0,0,0,0,1470,481196,82962088
3117,9224.62,4.1124,0,0,0,0,0,1470,481196,82962088
3118,9229.54,4.7195,0,0,0,0,0,1470,481196,82962088
3119,9234.47,5.1577,0,0,0,0,0,1470,481196,82962088
3120,9238.82,4.3495,0,0,0,0,0,1470,481196,82962088
3121,9240.98,2.1716,0,0,0,0,0,1470,481196,82962088
3122,9243.05,2.5807,0,0,0,0,0,1470,481196,82962088
3123,9246.11,2.0468,0,0,0,0,0,1470,481196,82962088
3124,9249.36,3.8185,0,0,0,0,0,1470,481196,82962088
3125,9252.74,3.6692,0,0,0,0,0,1470,481196,82962088
3126,9256.5,3.5189,0,0,0,0,0,1470,481196,82962088
3127,9257.7,1.7076,0,0,0,0,0,1470,481196,82962088
3128,9259.05,1.4668,0,0,0,0,0,1470,481196,82962088
3129,9261.31,1.7663,0,0,0,0,0,1470,481196,82962088
3130,9264.46,3.0309,0,0,0,0,0,1470,481196,82962088
3131,9267.12,2.5484,0,0,0,0,0,1470,481196,82962088
3132,9268.92,2.5522,0,0,0,0,0,1470,481196,82962088
3133,9270.48,1.4622,0,0,0,0,0,1470,481196,82962088
3134,9271.78,1.4092,0,0,0,0,0,1470,481196,82962088
3135,9273.41,1.4274,0,0,0,0,0,1470,481196,82962088
3136,9275.01,1.5116,0,0,0,0,0,1470,481196,82962088
3137,9277.34,2.0987,0,0,0,0,0,1470,481196,82962088
3138,9279.1,2.1734,0,0,0,0,0,1470,481196,82962088
3139,9280.88,1.8697,0,0,0,0,0,1470,481196,82962088
3140,9282.48,1.5121,0,0,0,0,0,1470,481196,82962088
3141,9285.02,1.5296,0,0,0,0,0,1470,481196,82962088
3142,9286.87,2.8849,0,0,0,0,0,1470,481196,82962088
3143,9288.35,1.483,0,0,0,0,0,1470,481196,82962088
3144,9290.07,1.7517,0,0,0,0,0,1470,481196,82962088
3145,9292.01,1.8454,0,0,0,0,0,1470,481196,82962088
3146,9297.83,5.1372,0,0,0,0,0,1470,481196,82962088
3147,9299.92,2.4307,0,0,0,0,0,1470,481196,82962088
3148,9301.47,1.8559,0,0,0,0,0,1470,481196,82962088
3149,9303.17,1.558,0,0,0,0,0,1470,481196,82962088
3150,9305.16,2.0663,0,0,0,0,0,1470,481196,82962088
3151,9307.9,2.0117,0,0,0,0,0,1470,481196,82962088
3152,9309.79,2.3044,0,0,0,0,0,1470,481196,82962088
3153,9311.53,1.9285,0,0,0,0,0,1470,481196,82962088
3154,9313.34,1.7471,0,0,0,0,0,1470,481196,82962088
3155,9317.8,4.3554,0,0,0,0,0,1470,481196,82962088
3156,9319.5,1.8975,0,0,0,0,0,1470,481196,82962088
3157,9320.84,1.6643,0,0,0,0,0,1470,481196,82962088
3158,9322.52,1.4194,0,0,0,0,0,1470,481196,82962088
3159,9324.55,1.6946,0,0,0,0,0,1470,481196,82962088
3160,9326.74,2.6021,0,0,0,0,0,1470,481196,82962088
3161,9328.82,1.607,0,0,0,0,0,1470,481196,82962088
3162,9330.69,2.0256,0,0,0,0,0,1470,481196,82962088
3163,9331.99,1.8216,0,0,0,0,0,1470,481196,82962088
3164,9334.6,1.9572,0,0,0,0,0,1470,481196,82962088
3165,9336.11,2.0465,0,0,0,0,0,1470,481196,82962088
3166,9337.93,1.9223,0,0,0,0,0,1470,481196,82962088
3167,9339.91,1.529,0,0,0,0,0,1470,481196,82962088
3168,9342,2.5218,0,0,0,0,0,1470,481196,82962088
3169,9344.13,1.9678,0,0,0,0,0,1470,481196,82962088
3170,9346.05,2.0234,0,0,0,0,0,1470,481196,82962088
3171,9348.49,1.8829,0,0,0,0,0,1470,481196,82962088
3172,9349.92,2.0116,0,0,0,0,0,1470,481196,82962088
3173,9351.41,1.4289,0,0,0,0,0,1470,481196,82962088
3174,9353.03,1.5464,0,0,0,0,0,1470,481196,82962088
3175,9355.67,2.1691,0,0,0,0,0,1470,481196,82962088
3176,9359.03,2.7419,0,0,0,0,0,1470,481196,82962088
3177,9361.51,3.2864,0,0,0,0,0,1470,481196,82962088
3178,9363.08,1.7908,0,0,0,0,0,1470,481196,82962088
3179,9364.96,2.0163,0,0,0,0,0,1470,481196,82962088
3180,9366.88,1.9547,0,0,0,0,0,1470,481196,82962088
3181,9369,1.5588,0,0,0,0,0,1470,481196,82962088
3182,9371.32,2.4541,0,0,0,0,0,1470,481196,82962088
3183,9375.13,3.3625,0,0,0,0,0,1470,481196,82962088
3184,9377.09,2.7218,0,0,0,0,0,1470,481196,82962088
3185,9378.14,1.1689,0,0,0,0,0,1470,481196,82962088
3186,9379.72,1.6167,0,0,0,0,0,1470,481196,82962088
3187,9381.04,1.3473,0,0,0,0,0,1470,481196,82962088
3188,9383.15,1.8439,0,0,0,0,0,1470,481196,82962088
3189,9385.12,2.1123,0,0,0,0,0,1470,481196,82962088
3190,9387.21,1.9029,0,0,0,0,0,1470,481196,82962088
3191,9390.18,2.3484,0,0,0,0,0,1470,481196,82962088
3192,9391.75,2.4083,0,0,0,0,0,1470,481196,82962088
3193,9393.18,1.3896,0,0,0,0,0,1470,481196,82962088
3194,9395.62,2.0374,0,0,0,0,0,1470,481196,82962088
3195,9397.39,1.9318,0,0,0,0,0,1470,481196,82962088
3196,9398.8,1.7257,0,0,0,0,0,1470,481196,82962088
3197,9400.01,1.0466,0,0,0,0,0,1470,481196,82962088
3198,9402.61,2.2127,0,0,0,0,0,1470,481196,82962088
3199,9406.09,3.6934,0,0,0,0,0,1470,481196,82962088
3200,9407.96,2.2062,0,0,0,0,0,1470,481196,82962088
3201,9410,1.4782,0,0,0,0,0,1470,481196,82962088
3202,9411.88,2.496,0,0,0,0,0,1470,481196,82962088
3203,9413.56,1.4342,0,0,0,0,0,1470,481196,82962088
3204,9415.04,1.6019,0,0,0,0,0,1470,481196,82962088
3205,9417.07,1.9871,0,0,0,0,0,1470,481196,82962088
3206,9421.54,3.5516,0,0,0,0,0,1470,481196,82962088
3207,9423.66,2.5812,0,0,0,0,0,1470,481196,82962088
3208,9425.89,2.3182,0,0,0,0,0,1470,481196,82962088
3209,9429.13,3.3397,0,0,0,0,0,1470,481196,82962088
3210,9431.96,2.8926,0,0,0,0,0,1470,481196,82962088
3211,9437.66,4.4757,0,0,0,0,0,1470,481196,82962088
3212,9439.7,3.247,0,0,0,0,0,1470,481196,82962088
3213,9441.12,1.7472,0,0,0,0,0,1470,481196,82962088
3214,9442.16,1.06,0,0,0,0,0,1470,481196,82962088
3215,9444.8,2.1262,0,0,0,0,0,1470,481196,82962088
3216,9446.43,1.9784,0,0,0,0,0,1470,481196,82962088
3217,9447.77,1.5577,0,0,0,0,0,1470,481196,82962088
3218,9449.17,0.9811,0,0,0,0,0,1470,481196,82962088
3219,9453.55,3.8378,0,0,0,0,0,1470,481196,82962088
3220,9455.31,2.338,0,0,0,0,0,1470,481196,82962088
3221,9457.76,2.0957,0,0,0,0,0,1470,481196,82962088
3222,9458.88,1.7398,0,0,0,0,0,1470,481196,82962088
3223,9460.35,1.5317,0,0,0,0,0,1470,481196,82962088
3224,9461.77,1.385,0,0,0,0,0,1470,481196,82962088
3225,9463.09,1.0729,0,0,0,0,0,1470,481196,82962088
3226,9464.86,1.3275,0,0,0,0,0,1470,481196,82962088
3227,9469.64,4.6076,0,0,0,0,0,1470,481196,82962088
3228,9471.21,2.313,0,0,0,0,0,1470,481196,82962088
3229,9473.18,1.9692,0,0,0,0,0,1470,481196,82962088
3230,9474.24,1.2013,0,0,0,0,0,1470,481196,82962088
3231,9475.85,1.0582,0,0,0,0,0,1470,481196,82962088
3232,9477.31,2.0455,0,0,0,0,0,1470,481196,82962088
3233,9478.29,1.0228,0,0,0,0,0,1470,481196,82962088
3234,9479.41,0.9814,0,0,0,0,0,1470,481196,82962088
3235,9481.02,1.4653,0,0,0,0,0,1470,481196,82962088
3236,9482.31,1.2696,0,0,0,0,0,1470,481196,82962088
3237,9484.52,1.9522,0,0,0,0,0,1470,481196,82962088
3238,9485.71,1.5414,0,0,0,0,0,1470,481196,82962088
3239,9487.23,1.6431,0,0,0,0,0,1470,481196,82962088
3240,9488.4,1.0646,0,0,0,0,0,1470,481196,82962088
3241,9490.5,1.5384,0,0,0,0,0,1470,481196,82962088
3242,9491.56,1.757,0,0,0,0,0,1470,481196,82962088
3243,9492.7,1.0378,0,0,0,0,0,1470,481196,82962088
3244,9494.27,1.5135,0,0,0,0,0,1470,481196,82962088
3245,9496.11,1.6271,0,0,0,0,0,1470,481196,82962088
3246,9497.83,1.4117,0,0,0,0,0,1470,481196,82962088
3247,9499.21,2.0867,0,0,0,0,0,1470,481196,82962088
3248,9500.43,1.008,0,0,0,0,0,1470,481196,82962088
3249,9501.46,1.2543,0,0,0,0,0,1470,481196,82962088
3250,9502.67,0.9979,0,0,0,0,0,1470,481196,82962088
3251,9505.54,1.6457,0,0,0,0,0,1470,481196,82962088
3252,9506.99,2.8653,0,0,0,0,0,1470,481196,82962088
3253,9508,1.0175,0,0,0,0,0,1470,481196,82962088
3254,9509.36,1.3572,0,0,0,0,0,1470,481196,82962088
3255,9510.38,1.0102,0,0,0,0,0,1470,481196,82962088
3256,9511.49,1.0168,0,0,0,0,0,1470,481196,82962088
3257,9513.78,2.138,0,0,0,0,0,1470,481196,82962088
3258,9515.02,1.2698,0,0,0,0,0,1470,481196,82962088
3259,9516.52,1.2419,0,0,0,0,0,1470,481196,82962088
3260,9519.8,3.6373,0,0,0,0,0,1470,481196,82962088
3261,9521.73,1.4916,0,0,0,0,0,1470,481196,82962088
3262,9523.17,1.907,0,0,0,0,0,1470,481196,82962088
3263,9524.46,1.1081,0,0,0,0,0,1470,481196,82962088
3264,9525.62,1.2923,0,0,0,0,0,1470,481196,82962088
3265,9527.21,1.5151,0,0,0,0,0,1470,481196,82962088
3266,9530.17,2.2434,0,0,0,0,0,1470,481196,82962088
3267,9532.16,2.7556,0,0,0,0,0,1470,481196,82962088
3268,9534.72,2.2828,0,0,0,0,0,1470,481196,82962088
3269,9536.6,1.4654,0,0,0,0,0,1470,481196,82962088
3270,9537.99,2.213,0,0,0,0,0,1470,481196,82962088
3271,9540.16,1.5101,0,0,0,0,0,1470,481196,82962088
3272,9541.89,2.4588,0,0,0,0,0,1470,481196,82962088
3273,9544.18,1.9973,0,0,0,0,0,1470,481196,82962088
3274,9546.14,2.0519,0,0,0,0,0,1470,481196,82962088
3275,9547.98,2.0164,0,0,0,0,0,1470,481196,82962088
3276,9549.46,1.4554,0,0,0,0,0,1470,481196,82962088
3277,9550.84,1.3674,0,0,0,0,0,1470,481196,82962088
3278,9552.17,1.3958,0,0,0,0,0,1470,481196,82962088
3279,9553.31,1.0267,0,0,0,0,0,1470,481196,82962088
3280,9555.14,1.8892,0,0,0,0,0,1470,481196,82962088
3281,9557.69,1.8816,0,0,0,0,0,1470,481196,82962088
3282,9560,2.697,0,0,0,0,0,1470,481196,82962088
3283,9562.79,2.7915,0,0,0,0,0,1470,481196,82962088
3284,9564.59,1.6673,0,0,0,0,0,1470,481196,82962088
3285,9566.04,1.7899,0,0,0,0,0,1470,481196,82962088
3286,9567.9,1.9374,0,0,0,0,0,1470,481196,82962088
3287,9569.46,1.4022,0,0,0,0,0,1470,481196,82962088
3288,9570.78,1.5254,0,0,0,0,0,1470,481196,82962088
3289,9572.11,1.3169,0,0,0,0,0,1470,481196,82962088
3290,9574.55,1.9077,0,0,0,0,0,1470,481196,82962088
3291,9577.88,2.5669,0,0,0,0,0,1470,481196,82962088
3292,9579.48,2.8437,0,0,0,0,0,1470,481196,82962088
3293,9580.83,1.4027,0,0,0,0,0,1470,481196,82962088
3294,9582.19,1.4003,0,0,0,0,0,1470,481196,82962088
3295,9585,2.0327,0,0,0,0,0,1470,481196,82962088
3296,9587.03,2.6795,0,0,0,0,0,1470,481196,82962088
3297,9588.85,1.9281,0,0,0,0,0,1470,481196,82962088
3298,9590.57,1.3258,0,0,0,0,0,1470,481196,82962088
3299,9592.46,2.0693,0,0,0,0,0,1470,481196,82962088
3300,9594.22,1.7402,0,0,0,0,0,1470,481196,82962088
3301,9596.97,2.2036,0,0,0,0,0,1470,481196,82962088
3302,9598.68,2.2101,0,0,0,0,0,1470,481196,82962088
3303,9600.34,1.6262,0,0,0,0,0,1470,481196,82962088
3304,9602.47,2.1962,0,0,0,0,0,1470,481196,82962088
3305,9604.11,1.7433,0,0,0,0,0,1470,481196,82962088
3306,9606.95,2.6118,0,0,0,0,0,1470,481196,82962088
3307,9608.51,1.8151,0,0,0,0,0,1470,481196,82962088
3308,9609.83,1.4196,0,0,0,0,0,1470,481196,82962088
3309,9611.51,1.6177,0,0,0,0,0,1470,481196,82962088
3310,9613.07,1.3841,0,0,0,0,0,1470,481196,82962088
3311,9615.73,2.123,0,0,0,0,0,1470,481196,82962088
3312,9617.05,2.1219,0,0,0,0,0,1470,481196,82962088
3313,9618.91,1.8637,0,0,0,0,0,1470,481196,82962088
3314,9621.39,1.8128,0,0,0,0,0,1470,481196,82962088
3315,9624.09,2.4957,0,0,0,0,0,1470,481196,82962088
3316,9627.2,3.3699,0,0,0,0,0,1470,481196,82962088
3317,9629.49,2.5126,0,0,0,0,0,1470,481196,82962088
3318,9632.16,2.3493,0,0,0,0,0,1470,481196,82962088
3319,9637.25,4.2934,0,0,0,0,0,1470,481196,82962088
3320,9640.07,3.6246,0,0,0,0,0,1470,481196,82962088
3321,9643.7,3.0113,0,0,0,0,0,1470,481196,82962088
3322,9646.18,3.213,0,0,0,0,0,1470,481196,82962088
3323,9648.09,2.3332,0,0,0,0,0,1470,481196,82962088
3324,9649.14,1.1307,0,0,0,0,0,1470,481196,82962088
3325,9650.77,1.5413,0,0,0,0,0,1470,481196,82962088
3326,9653.01,1.5803,0,0,0,0,0,1470,481196,82962088
3327,9656.08,3.3094,0,0,0,0,0,1470,481196,82962088
3328,9657.24,1.5555,0,0,0,0,0,1470,481196,82962088
3329,9658.73,1.6094,0,0,0,0,0,1470,481196,82962088
3330,9660.05,1.3972,0,0,0,0,0,1470,481196,82962088
3331,9661.64,0.9588,0,0,0,0,0,1470,481196,82962088
3332,9662.8,1.5941,0,0,0,0,0,1470,481196,82962088
3333,9664.41,1.5831,0,0,0,0,0,1470,481196,82962088
3334,9665.82,1.5609,0,0,0,0,0,1470,481196,82962088
3335,9666.97,1.0342,0,0,0,0,0,1470,481196,82962088
3336,9668.45,1.156,0,0,0,0,0,1470,481196,82962088
3337,9669.78,1.6204,0,0,0,0,0,1470,481196,82962088
3338,9671.57,1.9135,0,0,0,0,0,1470,481196,82962088
3339,9672.7,1.0613,0,0,0,0,0,1470,481196,82962088
3340,9673.79,1.1355,0,0,0,0,0,1470,481196,82962088
3341,9675.46,1.0848,0,0,0,0,0,1470,481196,82962088
3342,9676.5,1.6668,0,0,0,0,0,1470,481196,82962088
3343,9677.56,1.0597,0,0,0,0,0,1470,481196,82962088
3344,9678.49,1.0448,0,0,0,0,0,1470,481196,82962088
3345,9679.53,0.9457,0,0,0,0,0,1470,481196,82962088
3346,9680.45,1.0214,0,0,0,0,0,1470,481196,82962088
3347,9681.44,0.9235,0,0,0,0,0,1470,481196,82962088
3348,9682.48,0.9917,0,0,0,0,0,1470,481196,82962088
3349,9684.21,1.0343,0,0,0,0,0,1470,481196,82962088
3350,9685.63,1.7438,0,0,0,0,0,1470,481196,82962088
3351,9687.3,1.4074,0,0,0,0,0,1470,481196,82962088
3352,9688.35,1.6844,0,0,0,0,0,1470,481196,82962088
3353,9689.53,1.0338,0,0,0,0,0,1470,481196,82962088
3354,9690.54,1.1862,0,0,0,0,0,1470,481196,82962088
3355,9691.56,1.0022,0,0,0,0,0,1470,481196,82962088
3356,9692.7,1.0268,0,0,0,0,0,1470,481196,82962088
3357,9693.78,1.1426,0,0,0,0,0,1470,481196,82962088
3358,9694.86,1.0732,0,0,0,0,0,1470,481196,82962088
3359,9695.85,1.0821,0,0,0,0,0,1470,481196,82962088
3360,9697.08,0.994,0,0,0,0,0,1470,481196,82962088
3361,9699.18,1.2327,0,0,0,0,0,1470,481196,82962088
3362,9700.44,2.3197,0,0,0,0,0,1470,481196,82962088
3363,9701.39,1.0321,0,0,0,0,0,1470,481196,82962088
3364,9702.62,0.9479,0,0,0,0,0,1470,481196,82962088
3365,9703.8,1.2498,0,0,0,0,0,1470,481196,82962088
3366,9704.99,1.1636,0,0,0,0,0,1470,481196,82962088
3367,9706.01,1.1875,0,0,0,0,0,1470,481196,82962088
3368,9706.96,1.0317,0,0,0,0,0,1470,481196,82962088
3369,9707.95,0.9371,0,0,0,0,0,1470,481196,82962088
3370,9708.95,0.994,0,0,0,0,0,1470,481196,82962088
3371,9710.52,0.9979,0,0,0,0,0,1470,481196,82962088
3372,9711.55,1.5768,0,0,0,0,0,1470,481196,82962088
3373,9712.69,1.0292,0,0,0,0,0,1470,481196,82962088
3374,9713.75,1.1387,0,0,0,0,0,1470,481196,82962088
3375,9715.35,1.0612,0,0,0,0,0,1470,481196,82962088
3376,9717.02,1.5989,0,0,0,0,0,1470,481196,82962088
3377,9718.27,1.7279,0,0,0,0,0,1470,481196,82962088
3378,9719.36,1.1896,0,0,0,0,0,1470,481196,82962088
3379,9720.45,1.0857,0,0,0,0,0,1470,481196,82962088
3380,9721.49,1.0935,0,0,0,0,0,1470,481196,82962088
3381,9723.16,1.0441,0,0,0,0,0,1470,481196,82962088
3382,9724.41,1.6706,0,0,0,0,0,1470,481196,82962088
3383,9725.49,1.245,0,0,0,0,0,1470,481196,82962088
3384,9726.67,1.0847,0,0,0,0,0,1470,481196,82962088
3385,9727.61,1.1764,0,0,0,0,0,1470,481196,82962088
3386,9728.69,0.9352,0,0,0,0,0,1470,481196,82962088
3387,9730.44,1.0824,0,0,0,0,0,1470,481196,82962088
3388,9731.5,1.7544,0,0,0,0,0,1470,481196,82962088
3389,9732.72,1.0561,0,0,0,0,0,1470,481196,82962088
3390,9733.75,1.222,0,0,0,0,0,1470,481196,82962088
3391,9735.4,1.0322,0,0,0,0,0,1470,481196,82962088
3392,9736.71,1.6513,0,0,0,0,0,1470,481196,82962088
3393,9737.77,1.3049,0,0,0,0,0,1470,481196,82962088
3394,9738.96,1.0606,0,0,0,0,0,1470,481196,82962088
3395,9740.65,1.9376,0,0,0,0,0,1470,481196,82962088
3396,9741.64,0.9462,0,0,0,0,0,1470,481196,82962088
3397,9742.84,0.9925,0,0,0,0,0,1470,481196,82962088
3398,9744.1,1.1958,0,0,0,0,0,1470,481196,82962088
3399,9745.86,1.2601,0,0,0,0,0,1470,481196,82962088
3400,9747.34,1.9379,0,0,0,0,0,1470,481196,82962088
3401,9748.94,1.3055,0,0,0,0,0,1470,481196,82962088
3402,9749.95,1.5965,0,0,0,0,0,1470,481196,82962088
3403,9751.05,1.0128,0,0,0,0,0,1470,481196,82962088
3404,9752.11,1.0947,0,0,0,0,0,1470,481196,82962088
3405,9753.22,1.0646,0,0,0,0,0,1470,481196,82962088
3406,9754.45,1.1075,0,0,0,0,0,1470,481196,82962088
3407,9755.51,1.2866,0,0,0,0,0,1470,481196,82962088
3408,9756.68,1.0036,0,0,0,0,0,1470,481196,82962088
3409,9757.86,1.1829,0,0,0,0,0,1470,481196,82962088
3410,9759.07,1.2223,0,0,0,0,0,1470,481196,82962088
3411,9761.36,1.1509,0,0,0,0,0,1470,481196,82962088
3412,9762.52,2.2947,0,0,0,0,0,1470,481196,82962088
3413,9763.99,1.1544,0,0,0,0,0,1470,481196,82962088
3414,9765.11,1.4749,0,0,0,0,0,1470,481196,82962088
3415,9766.06,1.1183,0,0,0,0,0,1470,481196,82962088
3416,9767.07,0.9605,0,0,0,0,0,1470,481196,82962088
3417,9768,1.0028,0,0,0,0,0,1470,481196,82962088
3418,9769.06,0.9515,0,0,0,0,0,1470,481196,82962088
3419,9770.05,1.0486,0,0,0,0,0,1470,481196,82962088
3420,9770.97,0.9765,0,0,0,0,0,1470,481196,82962088
3421,9772.58,0.9246,0,0,0,0,0,1470,481196,82962088
3422,9773.69,1.608,0,0,0,0,0,1470,481196,82962088
3423,9774.72,1.1075,0,0,0,0,0,1470,481196,82962088
3424,9775.83,1.0266,0,0,0,0,0,1470,481196,82962088
3425,9777.58,1.4713,0,0,0,0,0,1470,481196,82962088
3426,9778.7,1.4119,0,0,0,0,0,1470,481196,82962088
3427,9779.76,1.0996,0,0,0,0,0,1470,481196,82962088
3428,9780.78,1.0646,0,0,0,0,0,1470,481196,82962088
3429,9781.77,1.0182,0,0,0,0,0,1470,481196,82962088
3430,9782.84,0.9874,0,0,0,0,0,1470,481196,82962088
3431,9784.91,1.0731,0,0,0,0,0,1470,481196,82962088
3432,9785.97,2.0725,0,0,0,0,0,1470,481196,82962088
3433,9786.92,1.0525,0,0,0,0,0,1470,481196,82962088
3434,9787.97,0.9477,0,0,0,0,0,1470,481196,82962088
3435,9788.89,1.0538,0,0,0,0,0,1470,481196,82962088
3436,9789.83,0.9199,0,0,0,0,0,1470,481196,82962088
3437,9790.83,0.9407,0,0,0,0,0,1470,481196,82962088
3438,9792.23,0.9989,0,0,0,0,0,1470,481196,82962088
3439,9793.58,1.4036,0,0,0,0,0,1470,481196,82962088
3440,9795.22,1.5014,0,0,0,0,0,1470,481196,82962088
3441,9797,1.4893,0,0,0,0,0,1470,481196,82962088
3442,9798.08,1.7749,0,0,0,0,0,1470,481196,82962088
3443,9799.25,1.0843,0,0,0,0,0,1470,481196,82962088
3444,9800.41,1.1673,0,0,0,0,0,1470,481196,82962088
3445,9801.97,1.1647,0,0,0,0,0,1470,481196,82962088
3446,9805.25,2.9009,0,0,0,0,0,1470,481196,82962088
3447,9806.48,2.0106,0,0,0,0,0,1470,481196,82962088
3448,9807.79,1.1577,0,0,0,0,0,1470,481196,82962088
3449,9808.89,1.3108,0,0,0,0,0,1470,481196,82962088
3450,9810,1.1006,0,0,0,0,0,1470,481196,82962088
3451,9811.6,1.1067,0,0,0,0,0,1470,481196,82962088
3452,9812.81,1.5946,0,0,0,0,0,1470,481196,82962088
3453,9813.82,1.2128,0,0,0,0,0,1470,481196,82962088
3454,9814.86,1.01,0,0,0,0,0,1470,481196,82962088
3455,9815.79,1.0377,0,0,0,0,0,1470,481196,82962088
3456,9816.8,0.9298,0,0,0,0,0,1470,481196,82962088
3457,9817.77,1.0518,0,0,0,0,0,1470,481196,82962088
3458,9818.77,0.9282,0,0,0,0,0,1470,481196,82962088
3459,9819.74,1.0031,0,0,0,0,0,1470,481196,82962088
3460,9820.74,0.9736,0,0,0,0,0,1470,481196,82962088
3461,9822.26,0.993,0,0,0,0,0,1470,481196,82962088
3462,9824.84,1.5274,0,0,0,0,0,1470,481196,82962088
3463,9826.78,2.7911,0,0,0,0,0,1470,481196,82962088
3464,9827.85,1.7302,0,0,0,0,0,1470,481196,82962088
3465,9828.89,1.0625,0,0,0,0,0,1470,481196,82962088
3466,9829.99,1.042,0,0,0,0,0,1470,481196,82962088
3467,9831.04,1.1171,0,0,0,0,0,1470,481196,82962088
3468,9832.18,1.0336,0,0,0,0,0,1470,481196,82962088
3469,9833.29,1.1442,0,0,0,0,0,1470,481196,82962088
3470,9834.49,1.1027,0,0,0,0,0,1470,481196,82962088
3471,9836.3,1.2053,0,0,0,0,0,1470,481196,82962088
3472,9837.35,1.8096,0,0,0,0,0,1470,481196,82962088
3473,9838.41,1.0465,0,0,0,0,0,1470,481196,82962088
3474,9839.73,1.0581,0,0,0,0,0,1470,481196,82962088
3475,9840.83,1.3311,0,0,0,0,0,1470,481196,82962088
3476,9842.07,1.0923,0,0,0,0,0,1470,481196,82962088
3477,9843.58,1.247,0,0,0,0,0,1470,481196,82962088
3478,9845.04,1.6363,0,0,0,0,0,1470,481196,82962088
3479,9846.58,1.3372,0,0,0,0,0,1470,481196,82962088
3480,9847.93,1.5316,0,0,0,0,0,1470,481196,82962088
3481,9849.87,1.3519,0,0,0,0,0,1470,481196,82962088
3482,9851.03,1.9374,0,0,0,0,0,1470,481196,82962088
3483,9852.59,1.1632,0,0,0,0,0,1470,481196,82962088
3484,9854.65,1.8106,0,0,0,0,0,1470,481196,82962088
3485,9856.65,2.0566,0,0,0,0,0,1470,481196,82962088
3486,9858.16,1.7731,0,0,0,0,0,1470,481196,82962088
3487,9859.44,1.5727,0,0,0,0,0,1470,481196,82962088
3488,9860.48,1.1928,0,0,0,0,0,1470,481196,82962088
3489,9861.53,1.0387,0,0,0,0,0,1470,481196,82962088
3490,9862.64,1.0559,0,0,0,0,0,1470,481196,82962088
3491,9864.43,1.1576,0,0,0,0,0,1470,481196,82962088
3492,9865.59,1.7361,0,0,0,0,0,1470,481196,82962088
3493,9866.69,1.1647,0,0,0,0,0,1470,481196,82962088
3494,9867.84,1.0965,0,0,0,0,0,1470,481196,82962088
3495,9868.93,1.1485,0,0,0,0,0,1470,481196,82962088
3496,9870.83,1.0953,0,0,0,0,0,1470,481196,82962088
3497,9872.56,1.9063,0,0,0,0,0,1470,481196,82962088
3498,9874.8,1.8634,0,0,0,0,0,1470,481196,82962088
3499,9876.39,2.2414,0,0,0,0,0,1470,481196,82962088
3500,9877.88,1.8999,0,0,0,0,0,1470,481196,82962088
3501,9879.5,1.0328,0,0,0,0,0,1470,481196,82962088
3502,9880.85,1.9603,0,0,0,0,0,1470,481196,82962088
3503,9881.85,1.0133,0,0,0,0,0,1470,481196,82962088
3504,9883.15,0.9986,0,0,0,0,0,1470,481196,82962088
3505,9884.35,1.303,0,0,0,0,0,1470,481196,82962088
3506,9885.96,1.2327,0,0,0,0,0,1470,481196,82962088
